"id","loan_tenure_in_months","loan_amount","status","date_created","date_won","company_id"
29920,12,40000.00,"accepted","2019-04-13 05:27:01","2019-04-25 08:06:58",403
29921,24,105000.00,"accepted","2019-04-13 06:10:49","2019-04-26 03:45:20",385
29922,12,80000.00,"rejected","2019-04-13 06:15:02",NULL,344
29923,24,20000.00,"rejected","2019-04-13 06:27:24",NULL,414
29924,12,10000.00,"rejected","2019-04-13 06:44:22",NULL,380
29925,12,32000.00,"accepted","2019-04-13 07:00:52","2019-04-26 01:05:26",414
29926,6,14300.00,"accepted","2019-04-13 07:03:07","2019-04-30 01:26:55",198
29927,24,41000.00,"accepted","2019-04-13 07:08:22","2019-04-18 03:45:19",198
29928,12,52000.00,"accepted","2019-04-13 07:10:53","2019-04-25 06:40:30",140
29929,1,40000.00,"rejected","2019-04-13 07:23:04",NULL,414
29930,24,40000.00,"rejected","2019-04-13 07:24:17",NULL,414
29931,6,10000.00,"rejected","2019-04-13 07:39:25",NULL,513
29932,24,100000.00,"accepted","2019-04-13 07:40:46","2019-04-25 09:28:55",318
29933,12,41000.00,"accepted","2019-04-13 07:48:53","2019-04-24 06:01:45",525
29934,6,12000.00,"accepted","2019-04-13 08:17:06","2019-04-24 07:20:11",198
29935,6,19000.00,"accepted","2019-04-13 08:22:35","2019-04-24 04:05:47",537
29936,24,36000.00,"accepted","2019-04-13 08:50:41","2019-04-26 09:25:45",198
29937,24,22000.00,"rejected","2019-04-13 09:12:57",NULL,318
29938,6,20100.00,"accepted","2019-04-13 09:22:44","2019-05-15 06:46:20",425
29939,24,20000.00,"rejected","2019-04-13 09:30:04",NULL,385
29940,6,11500.00,"accepted","2019-04-13 09:45:27","2019-04-26 08:51:09",95
29941,1,20000.00,"rejected","2019-04-13 09:52:29",NULL,341
29942,6,10000.00,"rejected","2019-04-13 09:52:39",NULL,198
29943,24,72000.00,"rejected","2019-04-13 10:20:22",NULL,198
29944,12,37800.00,"rejected","2019-04-13 10:40:32",NULL,385
29945,6,21500.00,"accepted","2019-04-13 11:41:47","2019-04-25 08:30:26",414
29946,1,10000.00,"rejected","2019-04-13 11:44:23",NULL,318
29947,24,69000.00,"accepted","2019-04-13 11:45:14","2019-04-24 06:07:29",544
29948,12,10000.00,"rejected","2019-04-13 12:15:52",NULL,318
29949,6,15000.00,"rejected","2019-04-13 13:10:45",NULL,425
29950,6,5000.00,"accepted","2019-04-13 13:23:15","2019-04-24 05:38:00",198
29951,6,17000.00,"accepted","2019-04-13 13:23:43","2019-04-25 06:38:16",198
29952,6,15500.00,"accepted","2019-04-13 13:36:10","2019-04-25 09:25:16",198
29953,12,58500.00,"accepted","2019-04-13 14:25:46","2019-04-30 07:05:10",525
29954,24,15000.00,"rejected","2019-04-13 14:36:04",NULL,425
29955,6,15000.00,"accepted","2019-04-13 14:46:49","2019-05-20 02:17:22",425
29956,3,15000.00,"rejected","2019-04-13 15:05:58",NULL,99
29957,1,5000.00,"rejected","2019-04-13 15:21:27",NULL,99
29958,3,30000.00,"rejected","2019-04-13 16:18:34",NULL,63
29959,6,35000.00,"rejected","2019-04-13 19:10:33",NULL,550
29960,6,25000.00,"accepted","2019-04-13 22:52:33","2019-04-18 04:01:47",414
29961,24,50000.00,"rejected","2019-04-13 23:04:31",NULL,198
29962,6,20000.00,"rejected","2019-04-14 00:21:10",NULL,425
29963,6,25000.00,"rejected","2019-04-14 01:32:07",NULL,291
29964,6,9000.00,"accepted","2019-04-14 01:42:27","2019-04-24 05:32:44",198
29965,12,15000.00,"rejected","2019-04-14 02:21:31",NULL,414
29966,6,10500.00,"accepted","2019-04-14 02:26:02","2019-04-26 11:11:18",198
29967,12,30000.00,"accepted","2019-04-14 02:26:46","2019-04-25 08:15:23",414
29968,6,20000.00,"rejected","2019-04-14 02:30:24",NULL,414
29969,1,3300.00,"rejected","2019-04-14 03:52:54",NULL,414
29970,6,21700.00,"accepted","2019-04-14 03:58:25","2019-04-26 10:31:46",414
29971,3,5000.00,"rejected","2019-04-14 04:06:15",NULL,99
29972,6,14500.00,"accepted","2019-04-14 04:07:36","2019-04-26 02:41:44",545
29973,1,5000.00,"rejected","2019-04-14 04:17:09",NULL,99
29974,6,5000.00,"rejected","2019-04-14 05:19:52",NULL,119
29975,3,50000.00,"rejected","2019-04-14 05:48:01",NULL,127
29976,6,15000.00,"accepted","2019-04-14 06:17:21","2019-04-24 06:27:11",414
29977,12,15000.00,"rejected","2019-04-14 06:17:49",NULL,198
29978,12,60000.00,"rejected","2019-04-14 07:55:59",NULL,385
29979,6,20000.00,"rejected","2019-04-14 08:12:31",NULL,425
29980,12,15000.00,"rejected","2019-04-14 08:33:56",NULL,261
29981,6,10000.00,"rejected","2019-04-14 10:01:55",NULL,425
29982,6,10000.00,"rejected","2019-04-14 10:23:30",NULL,414
29983,6,10000.00,"accepted","2019-04-14 11:20:18","2019-04-24 04:02:35",414
29984,6,12000.00,"rejected","2019-04-14 11:54:14",NULL,198
29985,6,22000.00,"accepted","2019-04-14 11:59:32","2019-04-30 08:32:46",385
29986,6,16000.00,"accepted","2019-04-14 12:34:21","2019-05-10 07:49:16",414
29987,24,80000.00,"rejected","2019-04-14 13:58:10",NULL,385
29988,24,300000.00,"rejected","2019-04-14 14:10:17",NULL,245
29989,6,16000.00,"accepted","2019-04-14 14:31:48","2019-04-26 10:05:22",414
29990,1,2000.00,"rejected","2019-04-14 15:50:31",NULL,210
29991,6,8000.00,"rejected","2019-04-14 15:56:57",NULL,414
29992,12,20000.00,"rejected","2019-04-14 16:16:11",NULL,205
29993,1,8100.00,"rejected","2019-04-14 16:43:37",NULL,119
29994,3,7000.00,"rejected","2019-04-14 17:40:35",NULL,391
29995,6,15000.00,"accepted","2019-04-14 18:16:57","2019-04-25 07:50:56",261
29996,1,20000.00,"rejected","2019-04-14 20:50:07",NULL,407
29997,6,20000.00,"rejected","2019-04-14 22:04:10",NULL,84
29998,6,40000.00,"rejected","2019-04-14 22:33:55",NULL,189
29999,12,54000.00,"rejected","2019-04-14 22:57:19",NULL,385
30000,1,15000.00,"rejected","2019-04-14 23:13:01",NULL,385
30001,12,39000.00,"accepted","2019-04-14 23:39:54","2019-04-24 03:58:47",537
30002,1,40000.00,"rejected","2019-04-14 23:51:19",NULL,414
30003,6,16200.00,"accepted","2019-04-14 23:59:33","2019-04-25 06:35:07",395
30004,24,80000.00,"accepted","2019-04-15 00:19:25","2019-04-26 04:05:15",141
30005,24,100000.00,"rejected","2019-04-15 00:28:27",NULL,210
30006,3,10000.00,"accepted","2019-04-15 01:18:57","2019-04-26 09:08:52",550
30007,24,72000.00,"accepted","2019-04-15 01:23:36","2019-04-24 05:33:53",385
30008,12,30000.00,"rejected","2019-04-15 01:26:59",NULL,205
30009,12,76000.00,"accepted","2019-04-15 01:33:55","2019-04-24 06:14:56",414
30010,6,16300.00,"accepted","2019-04-15 01:35:22","2019-05-15 06:42:24",425
30011,6,29500.00,"accepted","2019-04-15 01:38:30","2019-04-26 09:35:38",425
30012,6,5000.00,"rejected","2019-04-15 01:42:50",NULL,413
30013,6,30000.00,"rejected","2019-04-15 01:45:16",NULL,425
30014,12,43000.00,"accepted","2019-04-15 01:56:12","2019-04-24 06:16:43",385
30015,12,20000.00,"rejected","2019-04-15 01:57:12",NULL,318
30016,1,5000.00,"rejected","2019-04-15 01:58:57",NULL,385
30017,12,40000.00,"accepted","2019-04-15 02:10:16","2019-04-24 04:19:46",403
30018,6,20000.00,"rejected","2019-04-15 02:17:36",NULL,545
30019,24,40000.00,"accepted","2019-04-15 02:35:17","2019-04-24 05:58:19",525
30020,12,20000.00,"accepted","2019-04-15 02:35:45","2019-04-25 08:42:28",522
30021,6,15000.00,"rejected","2019-04-15 02:53:56",NULL,392
30022,6,20000.00,"rejected","2019-04-15 02:57:59",NULL,425
30023,6,15000.00,"rejected","2019-04-15 03:03:01",NULL,425
30024,6,17000.00,"accepted","2019-04-15 03:09:21","2019-04-26 08:18:14",198
30025,1,5000.00,"rejected","2019-04-15 03:10:46",NULL,414
30026,6,14500.00,"accepted","2019-04-15 03:10:58","2019-04-29 03:05:02",198
30027,24,85000.00,"accepted","2019-04-15 03:20:58","2019-04-24 06:29:41",385
30028,3,11000.00,"accepted","2019-04-15 03:30:01","2019-04-26 02:13:03",119
30029,1,20000.00,"rejected","2019-04-15 03:49:00",NULL,403
30030,3,9000.00,"accepted","2019-04-15 03:51:23","2019-04-25 07:11:55",119
30031,12,35000.00,"accepted","2019-04-15 03:53:54","2019-04-25 06:53:18",385
30032,24,72000.00,"accepted","2019-04-15 04:13:12","2019-04-24 06:28:13",122
30033,24,61000.00,"accepted","2019-04-15 04:13:19","2019-04-24 06:18:53",385
30034,6,10000.00,"accepted","2019-04-15 04:16:22","2019-04-24 05:57:07",198
30035,6,13000.00,"accepted","2019-04-15 04:20:47","2019-04-25 06:36:55",392
30036,12,19000.00,"accepted","2019-04-15 04:22:33","2019-04-24 06:49:37",198
30037,12,23000.00,"accepted","2019-04-15 04:29:48","2019-04-24 05:59:38",198
30038,24,31500.00,"accepted","2019-04-15 04:30:38","2019-04-24 06:45:28",198
30039,1,10000.00,"rejected","2019-04-15 04:51:55",NULL,401
30040,24,48000.00,"accepted","2019-04-15 05:24:28","2019-04-25 09:00:34",525
30041,6,15000.00,"rejected","2019-04-15 05:24:58",NULL,425
30042,12,32000.00,"accepted","2019-04-15 05:32:51","2019-04-25 08:44:24",345
30043,6,15000.00,"accepted","2019-04-15 05:35:30","2019-04-24 07:00:46",318
30044,12,36000.00,"accepted","2019-04-15 05:43:35","2019-04-25 06:41:49",525
30045,12,20000.00,"rejected","2019-04-15 05:56:16",NULL,403
30046,12,30000.00,"accepted","2019-04-15 05:57:33","2019-04-25 07:20:53",318
30047,24,80000.00,"rejected","2019-04-15 06:03:33",NULL,385
30048,12,30000.00,"accepted","2019-04-15 06:04:10","2019-04-25 07:18:54",385
30049,12,36000.00,"accepted","2019-04-15 06:04:59","2019-04-26 07:13:08",403
30050,12,27000.00,"accepted","2019-04-15 06:14:39","2019-04-25 08:49:19",414
30051,24,75000.00,"rejected","2019-04-15 06:23:02",NULL,102
30052,24,30000.00,"rejected","2019-04-15 06:29:31",NULL,198
30053,3,10000.00,"rejected","2019-04-15 06:30:47",NULL,550
30054,6,30000.00,"accepted","2019-04-15 06:39:30","2019-04-25 07:44:15",382
30055,24,40000.00,"accepted","2019-04-15 06:41:58","2019-04-24 05:50:11",318
30056,12,53800.00,"accepted","2019-04-15 06:46:32","2019-07-16 06:26:12",525
30057,3,13000.00,"accepted","2019-04-15 06:48:51","2019-04-25 09:01:37",550
30058,12,40000.00,"accepted","2019-04-15 06:55:28","2019-04-25 07:33:30",403
30059,24,75000.00,"rejected","2019-04-15 07:01:03",NULL,385
30060,6,32000.00,"accepted","2019-04-15 07:04:58","2019-04-24 06:40:12",415
30061,12,30000.00,"rejected","2019-04-15 07:10:29",NULL,198
30062,24,65000.00,"accepted","2019-04-15 07:18:42","2019-04-24 05:55:59",198
30063,24,80000.00,"accepted","2019-04-15 07:24:51","2019-04-25 07:13:18",525
30064,12,25000.00,"accepted","2019-04-15 07:27:02","2019-04-25 09:11:35",537
30065,12,15000.00,"rejected","2019-04-15 07:34:30",NULL,119
30066,12,10000.00,"rejected","2019-04-15 07:37:43",NULL,198
30067,12,42000.00,"accepted","2019-04-15 07:47:21","2019-04-24 06:04:01",385
30068,6,15000.00,"accepted","2019-04-15 07:50:26","2019-04-24 06:08:34",385
30069,12,20000.00,"rejected","2019-04-15 07:52:42",NULL,395
30070,12,60000.00,"accepted","2019-04-15 07:55:56","2019-04-24 06:09:38",385
30071,3,6000.00,"accepted","2019-04-15 07:56:10","2019-05-16 02:16:46",267
30072,12,23000.00,"accepted","2019-04-15 07:56:39","2019-04-24 07:29:31",198
30073,24,90000.00,"rejected","2019-04-15 08:03:30",NULL,122
30074,12,15000.00,"rejected","2019-04-15 08:42:14",NULL,198
30075,24,60000.00,"rejected","2019-04-15 08:45:34",NULL,198
30076,12,10000.00,"rejected","2019-04-15 08:51:55",NULL,198
30077,12,40000.00,"accepted","2019-04-15 08:59:02","2019-04-24 06:36:04",385
30078,12,32000.00,"accepted","2019-04-15 09:07:28","2019-04-25 09:06:20",198
30079,3,5000.00,"rejected","2019-04-15 09:27:25",NULL,522
30080,6,40000.00,"accepted","2019-04-15 09:37:22","2019-04-24 06:47:56",198
30081,1,5000.00,"rejected","2019-04-15 09:38:21",NULL,385
30082,12,23000.00,"accepted","2019-04-15 09:54:51","2019-05-10 08:08:51",198
30083,24,100000.00,"rejected","2019-04-15 10:10:54",NULL,305
30084,12,30000.00,"rejected","2019-04-15 10:15:52",NULL,195
30085,6,10000.00,"accepted","2019-04-15 10:28:07","2019-05-08 07:41:49",414
30086,1,40000.00,"rejected","2019-04-15 10:29:41",NULL,122
30087,3,10000.00,"rejected","2019-04-15 10:33:55",NULL,425
30088,6,11000.00,"accepted","2019-04-15 10:34:53","2019-04-26 08:09:45",385
30089,24,50000.00,"rejected","2019-04-15 10:40:21",NULL,198
30090,3,12000.00,"rejected","2019-04-15 10:51:03",NULL,414
30091,1,5000.00,"rejected","2019-04-15 10:58:14",NULL,385
30092,24,95000.00,"accepted","2019-04-15 11:12:46","2019-04-26 08:31:32",414
30093,6,10000.00,"rejected","2019-04-15 11:13:29",NULL,385
30094,3,5000.00,"rejected","2019-04-15 11:32:53",NULL,414
30095,6,21000.00,"accepted","2019-04-15 11:36:11","2019-04-26 09:46:32",395
30096,24,50000.00,"rejected","2019-04-15 11:42:42",NULL,385
30097,24,70000.00,"accepted","2019-04-15 12:21:11","2019-04-26 03:00:22",385
30098,12,20000.00,"rejected","2019-04-15 12:22:03",NULL,235
30099,12,48000.00,"accepted","2019-04-15 12:26:51","2019-04-24 06:46:28",385
30100,12,42000.00,"accepted","2019-04-15 12:34:33","2019-05-08 01:24:34",414
30101,6,16000.00,"accepted","2019-04-15 13:01:38","2019-04-26 01:51:02",525
30102,6,11000.00,"accepted","2019-04-15 14:05:21","2019-04-26 03:27:08",414
30103,1,50000.00,"rejected","2019-04-15 14:56:36",NULL,245
30104,12,40000.00,"accepted","2019-04-15 14:57:35","2019-04-26 02:55:32",525
30105,1,60000.00,"rejected","2019-04-15 16:15:04",NULL,198
30106,1,1000.00,"rejected","2019-04-15 16:48:13",NULL,320
30107,24,50000.00,"rejected","2019-04-15 17:36:23",NULL,525
30108,12,40000.00,"accepted","2019-04-15 18:03:16","2019-04-26 02:29:07",385
30109,3,5000.00,"rejected","2019-04-15 18:10:48",NULL,550
30110,12,40000.00,"accepted","2019-04-15 18:30:02","2019-04-26 02:53:49",525
30111,6,20000.00,"accepted","2019-04-15 18:31:39","2019-04-25 06:31:00",385
30112,6,10000.00,"rejected","2019-04-15 19:24:02",NULL,425
30113,3,10000.00,"rejected","2019-04-15 19:48:38",NULL,387
30114,24,65000.00,"accepted","2019-04-15 20:15:58","2019-04-25 06:50:21",522
30115,12,31000.00,"accepted","2019-04-15 20:23:10","2019-04-26 02:40:43",195
30116,12,30000.00,"rejected","2019-04-15 20:43:29",NULL,425
30117,6,15000.00,"rejected","2019-04-15 20:48:39",NULL,403
30118,1,2000.00,"rejected","2019-04-15 21:54:54",NULL,385
30119,6,15000.00,"accepted","2019-04-15 22:24:23","2019-05-08 07:40:49",425
30120,12,26000.00,"accepted","2019-04-15 22:42:06","2019-04-25 06:58:41",525
30121,6,20000.00,"rejected","2019-04-15 22:42:44",NULL,425
30122,3,20000.00,"rejected","2019-04-15 22:43:29",NULL,403
30123,6,23000.00,"accepted","2019-04-15 23:33:49","2019-04-26 02:55:35",414
30124,6,15000.00,"rejected","2019-04-15 23:54:43",NULL,407
30125,6,10000.00,"rejected","2019-04-16 00:19:56",NULL,102
30126,6,20000.00,"rejected","2019-04-16 00:26:56",NULL,198
30127,24,33000.00,"accepted","2019-04-16 01:00:24","2019-04-26 02:25:58",525
30128,6,20300.00,"accepted","2019-04-16 01:17:30","2019-05-17 07:57:02",425
30129,12,32000.00,"accepted","2019-04-16 01:24:04","2019-04-26 07:35:22",407
30130,24,60000.00,"rejected","2019-04-16 01:35:13",NULL,256
30131,12,15000.00,"rejected","2019-04-16 01:48:48",NULL,198
30132,24,51000.00,"rejected","2019-04-16 02:15:06",NULL,289
30133,12,15000.00,"rejected","2019-04-16 02:20:28",NULL,425
30134,24,10000.00,"rejected","2019-04-16 02:25:11",NULL,525
30135,12,39000.00,"accepted","2019-04-16 02:27:09","2019-04-26 02:35:23",385
30136,12,18000.00,"accepted","2019-04-16 02:39:32","2019-04-26 05:21:28",403
30137,6,18000.00,"accepted","2019-04-16 02:49:02","2019-04-25 06:44:06",414
30138,6,20000.00,"rejected","2019-04-16 03:00:59",NULL,391
30139,24,50000.00,"accepted","2019-04-16 03:07:44","2019-04-26 08:20:34",414
30140,12,32000.00,"accepted","2019-04-16 03:09:23","2019-04-26 08:57:24",195
30141,12,30000.00,"rejected","2019-04-16 03:10:29",NULL,198
30142,6,15000.00,"rejected","2019-04-16 03:11:56",NULL,291
30143,24,58000.00,"rejected","2019-04-16 03:14:21",NULL,385
30144,12,38000.00,"accepted","2019-04-16 03:19:39","2019-04-26 04:15:20",403
30145,24,75000.00,"accepted","2019-04-16 03:25:42","2019-04-26 03:53:33",385
30146,12,31000.00,"accepted","2019-04-16 03:25:54","2019-04-26 05:59:25",407
30147,12,18000.00,"accepted","2019-04-16 03:34:34","2019-04-25 07:10:28",198
30148,12,15000.00,"accepted","2019-04-16 03:37:51","2019-04-25 06:42:51",198
30149,24,70000.00,"rejected","2019-04-16 03:43:34",NULL,198
30150,12,30000.00,"rejected","2019-04-16 03:46:42",NULL,414
30151,3,14700.00,"accepted","2019-04-16 03:48:33","2019-04-26 09:41:29",550
30152,12,40000.00,"accepted","2019-04-16 03:49:41","2019-04-25 09:15:38",525
30153,1,21000.00,"rejected","2019-04-16 04:10:17",NULL,550
30154,24,60000.00,"rejected","2019-04-16 04:12:12",NULL,198
30155,12,26000.00,"accepted","2019-04-16 04:13:37","2019-04-25 07:01:14",414
30156,6,25000.00,"accepted","2019-04-16 04:13:56","2019-04-25 08:35:10",210
30157,12,20000.00,"rejected","2019-04-16 04:17:05",NULL,235
30158,6,20000.00,"rejected","2019-04-16 04:17:17",NULL,403
30159,12,30000.00,"rejected","2019-04-16 04:18:00",NULL,425
30160,3,22000.00,"accepted","2019-04-16 04:18:49","2019-04-26 08:21:09",70
30161,6,20000.00,"rejected","2019-04-16 04:23:14",NULL,198
30162,12,30000.00,"accepted","2019-04-16 04:44:14","2019-04-26 05:35:17",414
30163,6,20000.00,"rejected","2019-04-16 04:45:46",NULL,425
30164,12,75000.00,"accepted","2019-04-16 04:49:47","2019-04-26 08:25:49",525
30165,24,50000.00,"rejected","2019-04-16 05:01:40",NULL,513
30166,12,31000.00,"accepted","2019-04-16 05:01:42","2019-04-26 01:49:30",525
30167,12,40000.00,"accepted","2019-04-16 05:07:08","2019-04-26 06:55:58",403
30168,1,2500.00,"rejected","2019-04-16 05:09:02",NULL,119
30169,12,30000.00,"accepted","2019-04-16 05:13:07","2019-04-25 08:36:18",395
30170,3,10000.00,"rejected","2019-04-16 05:16:23",NULL,525
30171,12,50000.00,"accepted","2019-04-16 05:17:00","2019-04-26 02:43:20",385
30172,12,24500.00,"accepted","2019-04-16 05:17:26","2019-04-26 06:25:19",414
30173,1,20250.00,"rejected","2019-04-16 05:19:12",NULL,212
30173,1,20250.00,"rejected","2019-04-16 05:19:12",NULL,213
30174,12,38000.00,"accepted","2019-04-16 05:21:45","2019-04-26 03:38:18",403
30175,6,22000.00,"accepted","2019-04-16 05:29:08","2019-04-26 02:15:40",525
30176,12,23000.00,"accepted","2019-04-16 05:30:24","2019-04-25 09:56:14",525
30177,24,50000.00,"rejected","2019-04-16 05:43:58",NULL,525
30178,6,15000.00,"accepted","2019-04-16 05:46:38","2019-05-16 03:27:15",425
30179,24,81000.00,"rejected","2019-04-16 05:53:50",NULL,122
30180,12,40000.00,"accepted","2019-04-16 05:58:19","2019-04-26 08:48:58",198
30181,12,50000.00,"rejected","2019-04-16 06:00:55",NULL,198
30182,12,44000.00,"accepted","2019-04-16 06:02:31","2019-04-26 06:13:04",414
30183,12,50000.00,"accepted","2019-04-16 06:05:04","2019-04-26 01:10:25",539
30184,24,100000.00,"rejected","2019-04-16 06:13:17",NULL,323
30185,6,15000.00,"rejected","2019-04-16 06:34:51",NULL,425
30186,6,25000.00,"accepted","2019-04-16 06:51:14","2019-04-26 03:42:01",385
30187,3,31000.00,"accepted","2019-04-16 07:31:04","2019-04-25 08:31:27",189
30188,6,15000.00,"rejected","2019-04-16 07:38:24",NULL,425
30189,1,4000.00,"accepted","2019-04-16 07:41:16","2019-06-26 05:43:40",344
30190,1,2200.00,"accepted","2019-04-16 07:43:30","2019-04-30 08:15:41",380
30191,1,5000.00,"rejected","2019-04-16 08:00:31",NULL,119
30192,1,5000.00,"rejected","2019-04-16 08:00:06",NULL,119
30193,6,6000.00,"rejected","2019-04-16 08:14:49",NULL,344
30194,24,70000.00,"accepted","2019-04-16 08:18:19","2019-04-26 08:44:13",525
30195,12,35000.00,"accepted","2019-04-16 08:30:11","2019-04-29 02:00:33",403
30196,12,22000.00,"accepted","2019-04-16 08:32:56","2019-04-26 08:29:24",539
30197,1,10000.00,"rejected","2019-04-16 08:37:59",NULL,525
30198,24,50000.00,"accepted","2019-04-16 08:41:53","2019-04-26 08:46:14",525
30199,6,80000.00,"accepted","2019-04-16 08:43:56","2019-04-26 02:51:13",513
30200,12,30000.00,"accepted","2019-04-16 08:45:56","2019-04-26 08:15:37",198
30201,12,10000.00,"rejected","2019-04-16 08:51:58",NULL,307
30202,12,36000.00,"accepted","2019-04-16 08:53:18","2019-04-26 08:54:25",198
30203,6,60000.00,"accepted","2019-04-16 08:59:56","2019-04-26 08:47:31",513
30204,6,8000.00,"rejected","2019-04-16 09:08:59",NULL,119
30205,6,14000.00,"rejected","2019-04-16 09:13:46",NULL,314
30206,24,10000.00,"rejected","2019-04-16 09:16:02",NULL,198
30207,12,28000.00,"accepted","2019-04-16 09:20:55","2019-04-26 08:31:17",198
30208,6,9500.00,"accepted","2019-04-16 09:25:23","2019-05-10 07:43:02",198
30209,12,28000.00,"accepted","2019-04-16 09:27:23","2019-04-26 08:40:51",525
30210,12,20000.00,"rejected","2019-04-16 09:51:23",NULL,385
30211,6,15000.00,"accepted","2019-04-16 09:57:12","2019-04-26 08:56:39",385
30212,24,250000.00,"accepted","2019-04-16 10:10:49","2019-04-26 09:08:44",198
30213,1,2500.00,"rejected","2019-04-16 10:51:44",NULL,119
30214,24,60000.00,"accepted","2019-04-16 11:10:08","2019-04-30 02:12:15",9
30215,24,70.00,"rejected","2019-04-16 11:29:23",NULL,122
30216,6,20000.00,"accepted","2019-04-16 11:47:02","2019-04-26 08:59:03",525
30217,1,10000.00,"rejected","2019-04-16 11:49:00",NULL,198
30218,12,20000.00,"rejected","2019-04-16 12:02:32",NULL,425
30219,24,73000.00,"accepted","2019-04-16 12:19:43","2019-04-26 05:46:59",122
30220,12,20000.00,"accepted","2019-04-16 12:45:26","2019-04-26 02:44:52",403
30221,24,60000.00,"rejected","2019-04-16 12:53:51",NULL,256
30222,12,55000.00,"rejected","2019-04-16 13:20:37",NULL,385
30223,12,34000.00,"accepted","2019-04-16 13:33:51","2019-04-26 09:23:48",525
30224,12,15000.00,"rejected","2019-04-16 14:08:51",NULL,64
30225,12,38000.00,"accepted","2019-04-16 14:14:06","2019-04-26 03:31:24",403
30226,6,30000.00,"rejected","2019-04-16 14:19:28",NULL,425
30227,1,20000.00,"rejected","2019-04-16 15:00:24",NULL,407
30228,0,15000.00,"rejected","2019-04-16 15:10:08",NULL,525
30229,6,10000.00,"rejected","2019-04-16 15:23:22",NULL,385
30230,3,20000.00,"accepted","2019-04-16 15:47:40","2019-04-26 10:35:19",550
30231,24,40000.00,"rejected","2019-04-16 16:40:11",NULL,385
30232,1,15000.00,"rejected","2019-04-16 17:17:51",NULL,119
30233,6,18000.00,"accepted","2019-04-16 17:24:14","2019-05-08 02:51:32",425
30234,12,40000.00,"accepted","2019-04-16 17:41:09","2019-04-26 09:32:45",525
30235,24,60000.00,"accepted","2019-04-16 18:32:50","2019-04-26 09:55:23",525
30236,1,2000.00,"rejected","2019-04-16 18:47:42",NULL,403
30237,12,30000.00,"accepted","2019-04-16 18:48:09","2019-04-26 09:47:58",414
30238,24,65000.00,"rejected","2019-04-16 21:25:44",NULL,385
30239,1,6561.00,"rejected","2019-04-16 21:35:09",NULL,198
30240,1,32400.00,"rejected","2019-04-16 21:57:06",NULL,427
30241,1,25000.00,"rejected","2019-04-16 22:40:47",NULL,414
30242,24,100000.00,"rejected","2019-04-16 22:58:17",NULL,198
30243,24,25000.00,"rejected","2019-04-16 23:06:16",NULL,425
30244,24,60000.00,"accepted","2019-04-16 23:08:31","2019-04-26 04:20:54",385
30245,12,5000.00,"rejected","2019-04-16 23:18:40",NULL,324
30246,24,25000.00,"rejected","2019-04-16 23:20:42",NULL,425
30247,6,8000.00,"accepted","2019-04-16 23:36:24","2019-04-26 10:55:30",380
30248,24,25000.00,"rejected","2019-04-16 23:50:19",NULL,425
30249,24,15000.00,"rejected","2019-04-16 23:52:46",NULL,427
30250,12,40000.00,"accepted","2019-04-17 00:06:22","2019-04-26 08:17:54",525
30251,1,2000.00,"rejected","2019-04-17 00:14:42",NULL,403
30252,12,33000.00,"accepted","2019-04-17 00:20:33","2019-04-26 11:25:14",198
30253,6,9500.00,"accepted","2019-04-17 00:33:12","2019-05-14 04:56:14",198
30254,6,5000.00,"rejected","2019-04-17 00:39:26",NULL,354
30255,6,19600.00,"accepted","2019-04-17 00:39:53","2019-04-30 01:39:41",425
30256,6,15000.00,"rejected","2019-04-17 00:42:55",NULL,425
30257,1,40000.00,"rejected","2019-04-17 00:53:49",NULL,403
30258,12,36000.00,"rejected","2019-04-17 01:02:56",NULL,245
30259,6,20100.00,"accepted","2019-04-17 01:05:01","2019-05-02 07:36:06",425
30260,12,30000.00,"rejected","2019-04-17 01:09:57",NULL,403
30261,1,6000.00,"rejected","2019-04-17 01:15:26",NULL,165
30262,24,250000.00,"accepted","2019-04-17 01:27:32","2019-04-26 04:30:44",341
30263,24,30000.00,"rejected","2019-04-17 01:42:54",NULL,198
30264,6,16000.00,"accepted","2019-04-17 01:54:59","2019-04-29 04:14:37",414
30265,6,20000.00,"accepted","2019-04-17 01:54:59","2019-04-26 08:15:49",525
30266,6,23000.00,"accepted","2019-04-17 02:02:38","2019-04-26 10:10:51",425
30267,6,14000.00,"rejected","2019-04-17 02:13:09",NULL,525
30268,1,3500.00,"rejected","2019-04-17 02:26:40",NULL,414
30269,12,40000.00,"accepted","2019-04-17 02:30:13","2019-04-26 07:08:58",385
30270,6,15000.00,"accepted","2019-04-17 02:58:53","2019-04-26 11:44:34",359
30271,12,100000.00,"accepted","2019-04-17 03:01:46","2019-04-26 09:23:23",525
30272,12,31000.00,"accepted","2019-04-17 03:07:22","2019-04-26 08:29:30",525
30273,12,150000.00,"rejected","2019-04-17 03:09:23",NULL,70
30274,3,43000.00,"accepted","2019-04-17 03:10:20","2019-04-26 11:42:05",70
30275,6,15000.00,"rejected","2019-04-17 03:28:25",NULL,425
30276,24,51000.00,"rejected","2019-04-17 03:34:37",NULL,198
30277,1,7000.00,"rejected","2019-04-17 03:35:34",NULL,198
30278,12,30000.00,"rejected","2019-04-17 04:15:37",NULL,198
30279,1,15000.00,"rejected","2019-04-17 04:18:20",NULL,289
30280,24,30000.00,"rejected","2019-04-17 04:24:20",NULL,119
30281,12,19000.00,"accepted","2019-04-17 04:27:56","2019-05-03 02:35:22",198
